elevation_m,broad_age_group,population_count
-153,working_age_15_64,226.8796804128
-153,young_0_14,106.4419290656
-152,old_age_65_plus,90.1047165770
-152,working_age_15_64,1249.5291861639
-152,young_0_14,625.4177653666
-151,old_age_65_plus,54.8613064715
-151,working_age_15_64,308.1266410844
-151,young_0_14,152.4937088980
-150,old_age_65_plus,21.6537755877
-150,working_age_15_64,307.3753572800
-150,young_0_14,146.2979801729
-149,old_age_65_plus,25.9292498937
-149,working_age_15_64,379.4864121511
-149,young_0_14,195.0536866788
-148,old_age_65_plus,49.0450775534
-148,working_age_15_64,644.5404580599
-148,young_0_14,328.5095134231
-147,old_age_65_plus,63.8613771738
-147,working_age_15_64,760.6291787135
-147,young_0_14,366.6106916250
-146,old_age_65_plus,19.1909175716
-146,working_age_15_64,194.3620404658
-146,young_0_14,119.3645953080
-145,old_age_65_plus,4.3889982141
-145,working_age_15_64,56.6135648823
-145,young_0_14,24.9532672675
-144,old_age_65_plus,236.4481844371
-144,working_age_15_64,1905.9484643986
-144,young_0_14,921.4183865173
-143,old_age_65_plus,9.8118956904
-143,working_age_15_64,130.9227497894
-143,young_0_14,57.6047243702
-142,old_age_65_plus,103.3645499287
-142,working_age_15_64,1476.5058168680
-142,young_0_14,747.3105614890
-141,old_age_65_plus,7.9791813894
-141,working_age_15_64,106.6947213986
-141,young_0_14,49.4538742711
-140,old_age_65_plus,45.0679039034
-140,working_age_15_64,619.5869815182
-140,young_0_14,317.3384595448
-139,old_age_65_plus,17.1249058309
-139,working_age_15_64,250.0815719221
-139,young_0_14,134.6150511337
-138,old_age_65_plus,8.7966637052
-138,working_age_15_64,118.2620017908
-138,young_0_14,62.2728853563
-137,old_age_65_plus,53.7684963668
-137,working_age_15_64,337.5881731417
-137,young_0_14,181.4636058576
-136,old_age_65_plus,102.9321326802
-136,working_age_15_64,1471.9467051071
-136,young_0_14,749.5418131403
-135,old_age_65_plus,172.3395636255
-135,working_age_15_64,2435.1873475034
-135,young_0_14,1197.5607064152
-134,old_age_65_plus,7.5715832416
-134,working_age_15_64,94.7832452268
-134,young_0_14,39.5224762805
-133,old_age_65_plus,18.5749060783
-133,working_age_15_64,229.6433008489
-133,young_0_14,96.3840718941
-132,old_age_65_plus,52.2367019552
-132,working_age_15_64,421.8419128778
-132,young_0_14,182.6961669766
-131,old_age_65_plus,3.2990492544
-131,working_age_15_64,43.2654679494
-131,young_0_14,23.0139562944
-130,old_age_65_plus,53.9920190571
-130,working_age_15_64,497.1861262758
-130,young_0_14,253.5600948505
-129,old_age_65_plus,39.0433800127
-129,working_age_15_64,224.9725225810
-129,young_0_14,78.1598135247
-128,old_age_65_plus,391.1942900716
-128,working_age_15_64,1950.1207614157
-128,young_0_14,845.6234883359
-127,old_age_65_plus,20.8271884601
-127,working_age_15_64,214.2584029790
-127,young_0_14,104.2474702806
-126,old_age_65_plus,30.6788588534
-126,working_age_15_64,385.7686766615
-126,young_0_14,189.8747531171
-125,old_age_65_plus,22.8241845080
-125,working_age_15_64,282.5050401997
-125,young_0_14,113.4328681807
-124,old_age_65_plus,268.6249900807
-124,working_age_15_64,1505.3516892600
-124,young_0_14,612.7455053897
-123,old_age_65_plus,18.1071533528
-123,working_age_15_64,186.7643570581
-123,young_0_14,85.4064109786
-122,old_age_65_plus,310.6345493623
-122,working_age_15_64,1852.1723000044
-122,young_0_14,796.3728102501
-121,old_age_65_plus,7.8565659898
-121,working_age_15_64,95.1959498422
-121,young_0_14,45.6638778112
-120,old_age_65_plus,65.8439814842
-120,working_age_15_64,340.5813631862
-120,young_0_14,116.6477347281
-119,old_age_65_plus,325.8138781713
-119,working_age_15_64,2183.7443833110
-119,young_0_14,982.5023897152
-118,old_age_65_plus,97.3773064814
-118,working_age_15_64,639.5814487628
-118,young_0_14,255.6388252288
-117,old_age_65_plus,75.5188692324
-117,working_age_15_64,682.1884439484
-117,young_0_14,286.5018863658
-116,old_age_65_plus,936.4508741449
-116,working_age_15_64,5802.0462691913
-116,young_0_14,2678.8388589125
-115,old_age_65_plus,180.7347016126
-115,working_age_15_64,1015.0108056546
-115,young_0_14,571.4045431907
-114,old_age_65_plus,343.4234664506
-114,working_age_15_64,2606.4046228733
-114,young_0_14,1400.4590355046
-113,old_age_65_plus,67.7866175935
-113,working_age_15_64,941.0481981220
-113,young_0_14,564.0444666307
-112,old_age_65_plus,76.6146327793
-112,working_age_15_64,496.6820416136
-112,young_0_14,302.9403755139
-111,old_age_65_plus,162.7111087879
-111,working_age_15_64,1012.2864121765
-111,young_0_14,461.6804422471
-110,old_age_65_plus,78.5824449018
-110,working_age_15_64,822.7198795810
-110,young_0_14,300.8337159123
-109,old_age_65_plus,352.0215409305
-109,working_age_15_64,2195.9604535735
-109,young_0_14,1001.9244747330
-108,old_age_65_plus,59.2090807040
-108,working_age_15_64,1034.2535897406
-108,young_0_14,632.6939146002
-107,old_age_65_plus,28.0988064900
-107,working_age_15_64,415.2204329241
-107,young_0_14,234.1008158978
-106,old_age_65_plus,113.9999688592
-106,working_age_15_64,1191.3751361503
-106,young_0_14,693.3481711182
-105,old_age_65_plus,217.0376657672
-105,working_age_15_64,2202.6152494597
-105,young_0_14,1356.9245968264
-104,old_age_65_plus,93.5197450538
-104,working_age_15_64,1836.4591980028
-104,young_0_14,1204.2346919189
-103,old_age_65_plus,85.9928867999
-103,working_age_15_64,918.4917340048
-103,young_0_14,446.1660872961
-102,old_age_65_plus,137.1165828269
-102,working_age_15_64,1876.6657293410
-102,young_0_14,1004.0047609244
-101,old_age_65_plus,42.3415702010
-101,working_age_15_64,916.6698474056
-101,young_0_14,636.3884946749
-100,old_age_65_plus,121.9960501393
-100,working_age_15_64,2366.0746490870
-100,young_0_14,1594.5652961268
-99,old_age_65_plus,129.9485282713
-99,working_age_15_64,2428.3470621943
-99,young_0_14,1558.8517618859
-98,old_age_65_plus,73.1093761246
-98,working_age_15_64,1391.4118991312
-98,young_0_14,930.8285932849
-97,old_age_65_plus,89.8798895792
-97,working_age_15_64,845.6217187584
-97,young_0_14,337.8598990664
-96,old_age_65_plus,210.2580452409
-96,working_age_15_64,2578.2177609534
-96,young_0_14,1458.2121605705
-95,old_age_65_plus,71.7932805894
-95,working_age_15_64,892.9378545228
-95,young_0_14,453.2995274289
-94,old_age_65_plus,228.3185594731
-94,working_age_15_64,2978.3858255679
-94,young_0_14,1632.8623520406
-93,old_age_65_plus,121.2699163564
-93,working_age_15_64,1439.9629558064
-93,young_0_14,684.2085563487
-92,old_age_65_plus,206.2921328236
-92,working_age_15_64,2336.2234581003
-92,young_0_14,1145.5890151948
-91,old_age_65_plus,26.4332038782
-91,working_age_15_64,378.9466980515
-91,young_0_14,206.1659636641
-90,old_age_65_plus,72.7358520961
-90,working_age_15_64,1405.9484639801
-90,young_0_14,972.3116990004
-89,old_age_65_plus,1529.7853940114
-89,working_age_15_64,7037.6185965327
-89,young_0_14,3579.7073149293
-88,old_age_65_plus,100.3219632833
-88,working_age_15_64,998.8799664017
-88,young_0_14,463.1202771126
-87,old_age_65_plus,132.0124428911
-87,working_age_15_64,1685.7533970360
-87,young_0_14,909.8779951127
-86,old_age_65_plus,105.5295554262
-86,working_age_15_64,1053.9924193124
-86,young_0_14,444.7603584664
-85,old_age_65_plus,95.8387250601
-85,working_age_15_64,1244.4791479874
-85,young_0_14,629.3587932531
-84,old_age_65_plus,76.0489156050
-84,working_age_15_64,925.5148155912
-84,young_0_14,433.6015711121
-83,old_age_65_plus,245.3101575017
-83,working_age_15_64,1711.7298451797
-83,young_0_14,956.0998008158
-82,old_age_65_plus,134.2740873704
-82,working_age_15_64,1193.6386639563
-82,young_0_14,494.1956013299
-81,old_age_65_plus,81.9992491421
-81,working_age_15_64,854.8151519724
-81,young_0_14,315.3412921856
-80,old_age_65_plus,129.8183889026
-80,working_age_15_64,1588.2964414683
-80,young_0_14,766.6381423276
-79,old_age_65_plus,121.8353728215
-79,working_age_15_64,1284.5723742319
-79,young_0_14,516.5593278927
-78,old_age_65_plus,176.1551705643
-78,working_age_15_64,1560.8192353665
-78,young_0_14,687.8013316810
-77,old_age_65_plus,101.4975170314
-77,working_age_15_64,1069.8744011805
-77,young_0_14,414.4908114584
-76,old_age_65_plus,61.0923311682
-76,working_age_15_64,662.0648796418
-76,young_0_14,258.7546027261
-75,old_age_65_plus,131.0449857033
-75,working_age_15_64,1495.4144917264
-75,young_0_14,669.9717845670
-74,old_age_65_plus,137.3368484611
-74,working_age_15_64,1304.0529362037
-74,young_0_14,638.9991920439
-73,old_age_65_plus,138.8134185461
-73,working_age_15_64,1867.3214569189
-73,young_0_14,916.5978252837
-72,old_age_65_plus,87.3642856297
-72,working_age_15_64,1531.6970592444
-72,young_0_14,936.4713280021
-71,old_age_65_plus,249.3493483247
-71,working_age_15_64,2659.7461497794
-71,young_0_14,1070.9446915674
-70,old_age_65_plus,70.3312938809
-70,working_age_15_64,699.2162165664
-70,young_0_14,279.3977938900
-69,old_age_65_plus,220.5344383386
-69,working_age_15_64,1304.0124093682
-69,young_0_14,666.9189887476
-68,old_age_65_plus,171.6586281158
-68,working_age_15_64,1594.2937878177
-68,young_0_14,890.2743927088
-67,old_age_65_plus,221.4415245454
-67,working_age_15_64,1592.7957942936
-67,young_0_14,642.8410861156
-66,old_age_65_plus,94.3367019214
-66,working_age_15_64,1166.6851987754
-66,young_0_14,583.5288609632
-65,old_age_65_plus,123.8355168951
-65,working_age_15_64,1401.8522579993
-65,young_0_14,705.2126457401
-64,old_age_65_plus,119.3799412968
-64,working_age_15_64,1203.2987075239
-64,young_0_14,557.0983637200
-63,old_age_65_plus,192.1142702402
-63,working_age_15_64,1195.4919025168
-63,young_0_14,583.2669706419
-62,old_age_65_plus,205.1452645871
-62,working_age_15_64,1583.1365362789
-62,young_0_14,815.3675761569
-61,old_age_65_plus,72.4326675822
-61,working_age_15_64,928.8442957970
-61,young_0_14,535.7249701174
-60,old_age_65_plus,128.6283059709
-60,working_age_15_64,799.4451329561
-60,young_0_14,365.8243207250
-59,old_age_65_plus,208.9439184780
-59,working_age_15_64,2471.1467630556
-59,young_0_14,1182.2275923332
-58,old_age_65_plus,79.0246137779
-58,working_age_15_64,931.6766600923
-58,young_0_14,494.1897223028
-57,old_age_65_plus,192.4445022265
-57,working_age_15_64,1620.9657185161
-57,young_0_14,810.1219375801
-56,old_age_65_plus,235.7804231102
-56,working_age_15_64,2244.6238577219
-56,young_0_14,947.6508965062
-55,old_age_65_plus,120.5970345226
-55,working_age_15_64,1132.4355260519
-55,young_0_14,452.0221996934
-54,old_age_65_plus,248.9053478276
-54,working_age_15_64,2275.6911547857
-54,young_0_14,1339.4865676733
-53,old_age_65_plus,965.5674131869
-53,working_age_15_64,5047.8481872897
-53,young_0_14,2026.9507279484
-52,old_age_65_plus,577.0669006844
-52,working_age_15_64,4525.6330360964
-52,young_0_14,1894.0102009016
-51,old_age_65_plus,493.8409350254
-51,working_age_15_64,3677.6328330301
-51,young_0_14,1363.0289166125
-50,old_age_65_plus,308.5746716676
-50,working_age_15_64,2133.0897191165
-50,young_0_14,816.7763967876
-49,old_age_65_plus,217.8192015102
-49,working_age_15_64,1850.5575909988
-49,young_0_14,532.0523148572
-48,old_age_65_plus,394.5412749407
-48,working_age_15_64,3584.3064574952
-48,young_0_14,1288.5123122248
-47,old_age_65_plus,235.6409466021
-47,working_age_15_64,1941.6106609444
-47,young_0_14,919.9567040865
-46,old_age_65_plus,323.4005316924
-46,working_age_15_64,2331.4420327747
-46,young_0_14,1006.8185607809
-45,old_age_65_plus,192.6979003831
-45,working_age_15_64,1884.6701783799
-45,young_0_14,864.1669197945
-44,old_age_65_plus,296.2241040261
-44,working_age_15_64,2599.4278980448
-44,young_0_14,1063.4105879481
-43,old_age_65_plus,290.9020736691
-43,working_age_15_64,2745.5277475528
-43,young_0_14,951.0500351194
-42,old_age_65_plus,399.8099360742
-42,working_age_15_64,3349.1970692596
-42,young_0_14,1349.6900852501
-41,old_age_65_plus,972.3918273698
-41,working_age_15_64,9602.8894147828
-41,young_0_14,5212.2602484080
-40,old_age_65_plus,1147.9530894228
-40,working_age_15_64,12036.6125060354
-40,young_0_14,7270.7552160344
-39,old_age_65_plus,1456.4418339121
-39,working_age_15_64,14608.4018214155
-39,young_0_14,8613.8086046939
-38,old_age_65_plus,1273.1716504526
-38,working_age_15_64,12878.7402799129
-38,young_0_14,7786.4422001051
-37,old_age_65_plus,1527.9348159149
-37,working_age_15_64,15972.4406636927
-37,young_0_14,9665.8112146382
-36,old_age_65_plus,1556.4553378501
-36,working_age_15_64,13240.4683292858
-36,young_0_14,7673.1274060830
-35,old_age_65_plus,1512.8614306605
-35,working_age_15_64,13929.9731578923
-35,young_0_14,7918.4741882886
-34,old_age_65_plus,2375.8119775911
-34,working_age_15_64,18566.3381289867
-34,young_0_14,9955.5801988323
-33,old_age_65_plus,1585.0332411613
-33,working_age_15_64,13114.4957903154
-33,young_0_14,7501.0690609573
-32,old_age_65_plus,906.0024702534
-32,working_age_15_64,8022.2233838793
-32,young_0_14,4625.1669734810
-31,old_age_65_plus,2266.0707148327
-31,working_age_15_64,22711.2970742995
-31,young_0_14,14343.7378736733
-30,old_age_65_plus,1325.1269941943
-30,working_age_15_64,10975.8561837163
-30,young_0_14,5875.1451199674
-29,old_age_65_plus,2008.9995680408
-29,working_age_15_64,18515.1376895241
-29,young_0_14,10835.2914382064
-28,old_age_65_plus,2033.3312241312
-28,working_age_15_64,23070.6246591633
-28,young_0_14,13712.4069148353
-27,old_age_65_plus,3696.0092885967
-27,working_age_15_64,31818.3932726213
-27,young_0_14,13881.5653027422
-26,old_age_65_plus,12060.5495521853
-26,working_age_15_64,92143.3680053816
-26,young_0_14,35378.6053749878
-25,old_age_65_plus,28735.5438504921
-25,working_age_15_64,222732.8098007493
-25,young_0_14,96614.7906379422
-24,old_age_65_plus,43234.7077064129
-24,working_age_15_64,310297.1708328431
-24,young_0_14,130710.4315626822
-23,old_age_65_plus,53091.6604661797
-23,working_age_15_64,358868.3315471720
-23,young_0_14,130399.9470542632
-22,old_age_65_plus,59209.8034223436
-22,working_age_15_64,377693.5228860595
-22,young_0_14,127018.4631848243
-21,old_age_65_plus,61502.1056117699
-21,working_age_15_64,379326.6128601544
-21,young_0_14,121445.1129548542
-20,old_age_65_plus,52638.4003131685
-20,working_age_15_64,337686.3183900487
-20,young_0_14,110886.6739783455
-19,old_age_65_plus,50778.0408467104
-19,working_age_15_64,318537.9424514188
-19,young_0_14,99656.5175710896
-18,old_age_65_plus,40388.3071654334
-18,working_age_15_64,266625.4545811086
-18,young_0_14,90804.3103543421
-17,old_age_65_plus,31085.7126808420
-17,working_age_15_64,206351.9621465878
-17,young_0_14,73099.2524706991
-16,old_age_65_plus,22972.2498872720
-16,working_age_15_64,165159.9536759918
-16,young_0_14,56585.6635279108
-15,old_age_65_plus,27557.1106516943
-15,working_age_15_64,192041.7123587251
-15,young_0_14,67081.8052635457
-14,old_age_65_plus,31232.3273708496
-14,working_age_15_64,208871.6914653045
-14,young_0_14,68873.5369410106
-13,old_age_65_plus,26626.7365575373
-13,working_age_15_64,198907.2313849452
-13,young_0_14,70269.8315128394
-12,old_age_65_plus,31021.6149579463
-12,working_age_15_64,225653.0797460523
-12,young_0_14,82749.3472392293
-11,old_age_65_plus,29918.9809507687
-11,working_age_15_64,227021.6769510778
-11,young_0_14,89114.6613350333
-10,old_age_65_plus,30930.6327918943
-10,working_age_15_64,230297.5972265722
-10,young_0_14,87543.8496809226
-9,old_age_65_plus,30274.6451449677
-9,working_age_15_64,211514.4642990930
-9,young_0_14,73817.8187207893
-8,old_age_65_plus,26598.2410648356
-8,working_age_15_64,195663.0989226098
-8,young_0_14,73703.3116011127
-7,old_age_65_plus,28953.5596219640
-7,working_age_15_64,212575.6027863089
-7,young_0_14,77002.2463417318
-6,old_age_65_plus,27768.6659232792
-6,working_age_15_64,208444.3630746680
-6,young_0_14,74614.4674408963
-5,old_age_65_plus,35520.0100560140
-5,working_age_15_64,256513.5866556957
-5,young_0_14,105604.5272526437
-4,old_age_65_plus,50696.0915537109
-4,working_age_15_64,281426.4842947434
-4,young_0_14,99478.3239984837
-3,old_age_65_plus,85435.2141450414
-3,working_age_15_64,424833.4621651748
-3,young_0_14,139078.2024263309
-2,old_age_65_plus,136722.2208133244
-2,working_age_15_64,701605.5688349165
-2,young_0_14,222557.6016608756
-1,old_age_65_plus,219690.7582492722
-1,working_age_15_64,1088191.0026304186
-1,young_0_14,321744.9431576224
0,old_age_65_plus,3941000.0892957407
0,working_age_15_64,19960488.6847360507
0,young_0_14,5134615.1048413953
1,old_age_65_plus,3650708.4441827210
1,working_age_15_64,19292471.3309402354
1,young_0_14,5207771.9943279605
2,old_age_65_plus,5557430.8894146169
2,working_age_15_64,30464173.7753645703
2,young_0_14,8615033.0451380089
3,old_age_65_plus,7775737.4329426214
3,working_age_15_64,42919208.3529379293
3,young_0_14,12055223.5111111924
4,old_age_65_plus,10864589.5881238319
4,working_age_15_64,61144869.3868035376
4,young_0_14,16373494.7274729405
5,old_age_65_plus,12683716.9606204629
5,working_age_15_64,72584118.3810842633
5,young_0_14,19755867.4916833602
6,old_age_65_plus,12747443.6440510359
6,working_age_15_64,75602759.2532979846
6,young_0_14,21573135.2086542025
7,old_age_65_plus,11767602.3557050377
7,working_age_15_64,71641201.5589532703
7,young_0_14,21407760.8294571713
8,old_age_65_plus,10717675.6945882440
8,working_age_15_64,66417953.7132780254
8,young_0_14,20885862.4932531342
9,old_age_65_plus,9937878.5080328230
9,working_age_15_64,61511335.2499494106
9,young_0_14,19835966.0288034193
10,old_age_65_plus,9227477.4548172038
10,working_age_15_64,56916728.8528156802
10,young_0_14,18400496.1317083426
11,old_age_65_plus,8472152.4878204670
11,working_age_15_64,52609334.1948137283
11,young_0_14,17126134.2083715722
12,old_age_65_plus,7710685.7648597108
12,working_age_15_64,48052881.6015766338
12,young_0_14,15787019.8360092230
13,old_age_65_plus,7141699.1122614769
13,working_age_15_64,44082636.3949666917
13,young_0_14,14509357.8239581361
14,old_age_65_plus,6637545.8826574767
14,working_age_15_64,41177599.1677841693
14,young_0_14,13553819.2374343537
15,old_age_65_plus,6424318.6534638591
15,working_age_15_64,40345399.6444707140
15,young_0_14,13258350.4688725658
16,old_age_65_plus,6108914.0381904999
16,working_age_15_64,38202538.3606610596
16,young_0_14,12528663.3671014812
17,old_age_65_plus,5870413.4589855783
17,working_age_15_64,36222636.9546945617
